word,length,minimum_age
raciales,8,6
racine,6,5
racines,7,6
racisme,7,6
raciste,7,6
racistes,8,6
racket,6,5
raclee,6,5
racler,6,5
racontar,8,6
raconte,7,6
raconte,7,6
raconter,8,6
rad,3,5
radar,5,5
radars,6,5
rade,4,5
radeau,6,5
radical,7,6
radicale,8,6
radicaux,8,6
radier,6,5
radieux,7,6
radin,5,5
radine,6,5
radiner,7,6
radio,5,5
radios,6,5
radis,5,5
radius,6,5
rafale,6,5
raffine,7,6
raffines,8,6
raffut,6,5
rage,4,5
ragot,5,5
rai,3,5
raid,4,5
raide,5,5
raids,5,5
raie,4,5
raifort,7,6
rail,4,5
railler,7,6
railleur,8,6
rails,5,5
rais,4,5
raisin,6,5
raison,6,5
raisonne,8,6
raisons,7,6
rajide,6,5
Rajk,4,5
rajoute,7,6
rajouter,8,6
ralenti,7,6
ralentie,8,6
ralentir,8,6
ralentit,8,6
raler,5,5
rallie,6,5
rallier,7,6
rallonge,8,6
rallye,6,5
ramasse,7,6
ramasser,8,6
ramdam,6,5
rame,4,5
rameau,6,5
ramene,6,5
ramene,6,5
ramenee,7,6
ramener,7,6
rames,5,5
rameur,6,5
rampante,8,6
rampe,5,5
ramper,6,5
rancard,7,6
rancoeur,8,6
rancon,6,5
rang,4,5
range,5,5
range,5,5
rangee,6,5
rangees,7,6
ranger,6,5
rangs,5,5
ranimer,7,6
Raoul,5,5
rapace,6,5
rape,4,5
raper,5,5
Raphael,7,6
rapide,6,5
rapides,7,6
rapidite,8,6
rapiecer,8,6
rapine,6,5
rappel,6,5
rappele,7,6
rappeler,8,6
rappelle,8,6
rapport,7,6
rapporte,8,6
rapporte,8,6
rapports,8,6
rapsode,7,6
rapsodie,8,6
rapt,4,5
raquette,8,6
rare,4,5
rarefie,7,6
rarefier,8,6
rarement,8,6
rares,5,5
rarete,6,5
ras,3,5
rase,4,5
raser,5,5
rasoir,6,5
rassasie,8,6
rassis,6,5
rassure,7,6
rassure,7,6
rassurer,8,6
rassures,8,6
rate,4,5
rate,4,5
rateau,6,5
ratelier,8,6
rater,5,5
rates,5,5
ratifie,7,6
ratifier,8,6
ration,6,5
rats,4,5
rattache,8,6
raturer,7,6
Raul,4,5
rauque,6,5
Rausch,6,5
ravage,6,5
ravage,6,5
ravager,7,6
ravages,7,6
ravaler,7,6
ravauder,8,6
Ravel,5,5
ravi,4,5
ravin,5,5
raviner,7,6
ravir,5,5
ravis,5,5
raviver,7,6
ray,3,5
raye,4,5
rayer,5,5
Raymond,7,6
rayon,5,5
rayonne,7,6
rayonner,8,6
rayons,6,5
re,2,5
re,2,5
reacteur,8,6
reactif,7,6
reaction,8,6
Reagan,6,5
reagi,5,5
reagir,6,5
reagit,6,5
realise,7,6
realise,7,6
realisee,8,6
realiser,8,6
realises,8,6
realisme,8,6
realiste,8,6
realite,7,6
realites,8,6
rebelle,7,6
rebelles,8,6
rebord,6,5
rebut,5,5
rebutant,8,6
rebuter,7,6
recaler,7,6
recel,5,5
receler,7,6
recense,7,6
recenser,8,6
recenses,8,6
recent,6,5
recente,7,6
recentes,8,6
recents,7,6
recette,7,6
recettes,8,6
recevait,8,6
recevant,8,6
recevoir,8,6
recevra,7,6
rechange,8,6
rechaud,7,6
reche,5,5
rechute,7,6
recidive,8,6
recif,5,5
recit,5,5
recital,7,6
reciter,7,6
recits,6,5
reclame,7,6
reclame,7,6
reclamee,8,6
reclamer,8,6
reclus,6,5
recoit,6,5
recolte,7,6
recolter,8,6
recoltes,8,6
reconnu,7,6
reconnue,8,6
reconnus,8,6
recopier,8,6
record,6,5
records,7,6
recourir,8,6
recours,7,6
recouvre,8,6
recre,5,5
recreer,7,6
recreer,7,6
recrues,7,6
recrute,7,6
recrute,7,6
recruter,8,6
recrutes,8,6
recteur,7,6
recteurs,8,6
rectorat,8,6
recu,4,5
recue,5,5
recueil,7,6
recueils,8,6
recues,6,5
recul,5,5
reculade,8,6
recule,6,5
recule,6,5
reculer,7,6
recupere,8,6
recupere,8,6
recus,5,5
recuse,6,5
recuser,7,6
recut,5,5
redevenu,8,6
redige,6,5
redigee,7,6
rediger,7,6
rediges,7,6
redire,6,5
redite,6,5
redonner,8,6
redouble,8,6
redoute,7,6
redoute,7,6
redouter,8,6
reduire,7,6
reduit,6,5
reduite,7,6
reduites,8,6
reduits,7,6
Reed,4,5
reedite,7,6
reediter,8,6
reel,4,5
reelle,6,5
reelles,7,6
reels,5,5
reelu,5,5
refait,6,5
referant,8,6
refere,6,5
refere,6,5
referer,7,6
reflechi,8,6
reflet,6,5
reflete,7,6
refleter,8,6
reflexe,7,6
reflexes,8,6
refluer,7,6
reflux,6,5
refonte,7,6
reforme,7,6
reforme,7,6
reformer,8,6
reformes,8,6
refouler,8,6
refrain,7,6
refrains,8,6
refrener,8,6
refuge,6,5
refugie,7,6
refugier,8,6
refugies,8,6
refus,5,5
refusa,6,5
refusait,8,6
refusant,8,6
refuse,6,5
refuse,6,5
refusee,7,6
refusent,8,6
refuser,7,6
refuses,7,6
refuter,7,6
regagne,7,6
regagner,8,6
regain,6,5
regaler,7,6
regalien,8,6
regard,6,5
regarde,7,6
regarde,7,6
regarder,8,6
regardez,8,6
regards,7,6
regie,5,5
regimber,8,6
regime,6,5
regiment,8,6
regimes,7,6
Regine,6,5
region,6,5
regional,8,6
regions,7,6
regis,5,5
registre,8,6
regle,5,5
regle,5,5
reglee,6,5
regler,6,5
regles,6,5
regles,6,5
reglo,5,5
regnait,7,6
regnant,7,6
regne,5,5
regner,6,5
regret,6,5
regrets,7,6
regrette,8,6
regrette,8,6
regroupe,8,6
regulier,8,6
Reich,5,5
Reims,5,5
rein,4,5
reine,5,5
reins,5,5
reitere,7,6
reiterer,8,6
rejet,5,5
rejetant,8,6
rejete,6,5
rejetee,7,6
rejeter,7,6
rejette,7,6
rejoint,7,6
rejoints,8,6
rejoui,6,5
rejouir,7,6
rejouit,7,6
relache,7,6
relacher,8,6
relaches,8,6
relais,6,5
relance,7,6
relance,7,6
relancer,8,6
relater,7,6
relatif,7,6
relatifs,8,6
relation,8,6
relative,8,6
relayer,7,6
relegue,7,6
releguer,8,6
relent,6,5
relents,7,6
relevait,8,6
relevant,8,6
releve,6,5
releve,6,5
relevees,8,6
relevent,8,6
relever,7,6
releves,7,6
reliant,7,6
relie,5,5
relie,5,5
relief,6,5
relier,6,5
religion,8,6
relire,6,5
reliure,7,6
reluire,7,6
remanie,7,6
remanier,8,6
remarque,8,6
remarque,8,6
remblai,7,6
remede,6,5
remedes,7,6
remedier,8,6
remercie,8,6
remet,5,5
remettre,8,6
remis,5,5
remise,6,5
remises,7,6
remonte,7,6
remonte,7,6
remontee,8,6
remonter,8,6
remords,7,6
remorque,8,6
remous,6,5
rempart,7,6
remparts,8,6
remplace,8,6
remplace,8,6
rempli,6,5
remplie,7,6
remplies,8,6
remplir,7,6
remplit,7,6
remporte,8,6
remuer,6,5
Remy,4,5
renaitre,8,6
renard,6,5
renaude,7,6
Renault,7,6
rend,4,5
rendait,7,6
rendant,7,6
rende,5,5
rendent,7,6
rendez,6,5
rendit,6,5
rendra,6,5
rendrait,8,6
rendre,6,5
rendu,5,5
rendue,6,5
rendues,7,6
rendus,6,5
rene,4,5
rene,4,5
renegat,7,6
renegate,8,6
renes,5,5
renferme,8,6
renforce,8,6
renforce,8,6
renfort,7,6
renforts,8,6
rengaine,8,6
renie,5,5
renier,6,5
renifler,8,6
rennes,6,5
Renoir,6,5
renom,5,5
renomme,7,6
renommee,8,6
renonce,7,6
renonce,7,6
renoncer,8,6
renoue,6,5
renouer,7,6
renove,6,5
renover,7,6
rentable,8,6
rente,5,5
rentrant,8,6
rentre,6,5
rentre,6,5
rentree,7,6
rentrees,8,6
rentrer,7,6
rentres,7,6
renverse,8,6
renvoi,6,5
renvoie,7,6
renvoye,7,6
renvoyer,8,6
renvoyes,8,6
repand,6,5
repandre,8,6
repandu,7,6
repandue,8,6
reparer,7,6
repart,6,5
reparti,7,6
repartie,8,6
repartie,8,6
repartir,8,6
repartir,8,6
repartis,8,6
repas,5,5
repasser,8,6
repenser,8,6
repentir,8,6
repere,6,5
repere,6,5
reperer,7,6
reperes,7,6
repete,6,5
repete,6,5
repetees,8,6
repetent,8,6
repeter,7,6
repetes,7,6
repit,5,5
replacer,8,6
repli,5,5
replier,7,6
replique,8,6
replique,8,6
repond,6,5
repondez,8,6
repondit,8,6
repondre,8,6
repondu,7,6
reponse,7,6
reponses,8,6
report,6,5
reporte,7,6
reportee,8,6
reporter,8,6
repos,5,5
reposant,8,6
repose,6,5
reposent,8,6
reposer,7,6
repousse,8,6
repousse,8,6
reprend,7,6
reprimer,8,6
repris,6,5
reprise,7,6
repriser,8,6
reprises,8,6
reproche,8,6
reproche,8,6
reptile,7,6
repu,4,5
repugner,8,6
repute,6,5
reputee,7,6
reputees,8,6
reputes,7,6
requete,7,6
requetes,8,6
requiert,8,6
requin,6,5
requis,6,5
requise,7,6
requises,8,6
RER,3,5
rescaper,8,6
rescapes,8,6
reseau,6,5
reseaux,7,6
reserve,7,6
reserve,7,6
reservee,8,6
reserver,8,6
reserves,8,6
reserves,8,6
residant,8,6
reside,6,5
resident,8,6
resider,7,6
residu,6,5
residus,7,6
resigner,8,6
resilier,8,6
resille,7,6
resine,6,5
resineux,8,6
resiste,7,6
resiste,7,6
resister,8,6
Resnais,7,6
resolu,6,5
resolue,7,6
resolus,7,6
resonner,8,6
resoudre,8,6
respect,7,6
respecte,8,6
respecte,8,6
respects,8,6
respire,7,6
respirer,8,6
ressent,7,6
ressenti,8,6
ressort,7,6
resta,5,5
restait,7,6
restant,7,6
restants,8,6
restaure,8,6
reste,5,5
reste,5,5
restee,6,5
restees,7,6
restent,7,6
rester,6,5
restera,7,6
restes,6,5
restes,6,5
resultat,8,6
resulte,7,6
resulter,8,6
resume,6,5
resume,6,5
resument,8,6
resumer,7,6
retabli,7,6
retablir,8,6
retaper,7,6
retard,6,5
retarde,7,6
retarder,8,6
retards,7,6
retenir,7,6
retentir,8,6
retenu,6,5
retenue,7,6
retenues,8,6
retenus,7,6
reticent,8,6
retient,7,6
retine,6,5
retire,6,5
retire,6,5
retiree,7,6
retirent,8,6
retirer,7,6
retires,7,6
retombe,7,6
retombee,8,6
retomber,8,6
retorque,8,6
retorque,8,6
retour,6,5
retourne,8,6
retourne,8,6
retours,7,6
retrace,7,6
retrait,7,6
retraite,8,6
retraite,8,6
retrecir,8,6
retrouve,8,6
retrouve,8,6
rets,4,5
reuni,5,5
reunie,6,5
reunies,7,6
reunion,7,6
reunions,8,6
reunir,6,5
reunira,7,6
reunis,6,5
reunit,6,5
reussi,6,5
reussie,7,6
reussir,7,6
reussira,8,6
reussit,7,6
reussite,8,6
Reuter,6,5
revait,6,5
revanche,8,6
revasser,8,6
reve,4,5
reve,4,5
reveche,7,6
reveil,6,5
reveille,8,6
reveille,8,6
revela,6,5
revelait,8,6
revelant,8,6
revele,6,5
revele,6,5
revelee,7,6
revelees,8,6
revelent,8,6
reveler,7,6
reveles,7,6
revenait,8,6
revenant,8,6
revendre,8,6
revenir,7,6
revent,6,5
revente,7,6
revenu,6,5
revenue,7,6
revenus,7,6
rever,5,5
revere,6,5
reverer,7,6
reverie,7,6
revers,6,5
reves,5,5
revet,5,5
revetir,7,6
reveur,6,5
revienne,8,6
revient,7,6
revise,6,5
reviser,7,6
revision,8,6
revivre,7,6
revoir,6,5
revolte,7,6
revolter,8,6
revoltes,8,6
revolver,8,6
revu,4,5
revue,5,5
revues,6,5
revulse,7,6
rhapsode,8,6
Rhin,4,5
Rhone,5,5
rhume,5,5
ri,2,5
Riboud,6,5
ricaner,7,6
richard,7,6
riche,5,5
riches,6,5
richesse,8,6
Richet,6,5
richter,7,6
ride,4,5
rideau,6,5
ridicule,8,6
rien,4,5
riflard,7,6
Riga,4,5
rigide,6,5
rigides,7,6
rigidite,8,6
rigole,6,5
rigoler,7,6
rigolo,6,5
rigueur,7,6
Rila,4,5
Rimbaud,7,6
rime,4,5
rincer,6,5
rincer,6,5
ringard,7,6
Rio,3,5
ripa,4,5
riper,5,5
riposte,7,6
rire,4,5
rires,5,5
risee,5,5
risible,7,6
risquait,8,6
risque,6,5
risque,6,5
risquent,8,6
risquer,7,6
risques,7,6
risquons,8,6
rit,3,5
Rita,4,5
rite,4,5
rites,5,5
rituel,6,5
rivage,6,5
rivages,7,6
rival,5,5
rivale,6,5
rivales,7,6
rivalite,8,6
rivaux,6,5
rive,4,5
rives,5,5
Rivier,6,5
riviere,7,6
rivieres,8,6
Rivoli,6,5
riz,3,5
riziere,7,6
Robbins,7,6
robe,4,5
robert,6,5
Roberto,7,6
robes,5,5
robin,5,5
robinet,7,6
Robinson,8,6
robot,5,5
robots,6,5
robuste,7,6
roc,3,5
Rocard,6,5
roche,5,5
rochelle,8,6
rocher,6,5
rocheux,7,6
rock,4,5
roder,5,5
rodeur,6,5
Roger,5,5
rognon,6,5
roi,3,5
rois,4,5
Roissy,6,5
roitelet,8,6
Roland,6,5
role,4,5
roles,5,5
Rolland,7,6
rolliers,8,6
rom,3,5
romain,6,5
romaine,7,6
romains,7,6
roman,5,5
romans,6,5
Rome,4,5
Romeo,5,5
rompre,6,5
rompt,5,5
rompu,5,5
rompus,6,5
Ronald,6,5
rond,4,5
ronde,5,5
rondes,6,5
roneo,5,5
ronfler,7,6
ronger,6,5
rongeur,7,6
roquette,8,6
rosa,4,5
rose,4,5
roseau,6,5
rosee,5,5
roses,5,5
rosette,7,6
rosier,6,5
Rosita,6,5
rossee,6,5
rosser,6,5
Rossi,5,5
Rostres,7,6
rotatif,7,6
rotation,8,6
rotir,5,5
rouages,7,6
Roubaix,7,6
roublard,8,6
roubles,7,6
roue,4,5
Rouen,5,5
rouer,5,5
roues,5,5
rouge,5,5
rougeaud,8,6
rouges,6,5
rougir,6,5
roui,4,5
rouille,7,6
rouiller,8,6
roulant,7,6
roule,5,5
rouleau,7,6
roulent,7,6
rouler,6,5
roulotte,8,6
roumain,7,6
roumaine,8,6
roumains,8,6
Roumanie,8,6
round,5,5
roupies,7,6
rousseau,8,6
Roussel,7,6
rousset,7,6
roussir,7,6
route,5,5
routes,6,5
routier,7,6
routiere,8,6
routiers,8,6
routine,7,6
rouvrir,7,6
roux,4,5
Rover,5,5
Roy,3,5
royal,5,5
royale,6,5
royaume,7,6
royaute,7,6
ru,2,5
ruban,5,5
rubicond,8,6
rubrique,8,6
ruche,5,5
rucher,6,5
rude,4,5
rudes,5,5
rudesse,7,6
Rudolf,6,5
rue,3,5
ruee,4,5
ruelles,7,6
rues,4,5
rugby,5,5
rugosite,8,6
rugueux,7,6
ruine,5,5
ruiner,6,5
ruines,6,5
ruisseau,8,6
rumeur,6,5
rumeurs,7,6
ruminer,7,6
rune,4,5
rupin,5,5
rupture,7,6
rural,5,5
rurale,6,5
rurales,7,6
ruraux,6,5
ruse,4,5
ruse,4,5
ruser,5,5
Rushdie,7,6
russe,5,5
russes,6,5
Russie,6,5
rustaud,7,6
rustique,8,6
rustre,6,5
rutabaga,8,6
rutilant,8,6
rythme,6,5
rythmes,7,6
sa,2,5
"sa vie",6,5
sabine,6,5
sabir,5,5
sable,5,5
sables,6,5
sabotage,8,6
sabre,5,5
sac,3,5
saccade,7,6
saccage,7,6
saccager,8,6
sachant,7,6
sache,5,5
sachem,6,5
sachet,6,5
sacoche,7,6
sacre,5,5
sacree,6,5
sacrifie,8,6
sacs,4,5
saga,4,5
sagace,6,5
sagacite,8,6
sage,4,5
sagement,8,6
sages,5,5
sagesse,7,6
Sahara,6,5
saignant,8,6
saigner,7,6
Saigon,6,5
saillie,7,6
saillir,7,6
sain,4,5
saindoux,8,6
saine,5,5
saint,5,5
sainte,6,5
saints,6,5
sais,4,5
saisi,5,5
saisie,6,5
saisies,7,6
saisine,7,6
saisir,6,5
saisis,6,5
saisit,6,5
saison,6,5
saisons,7,6
sait,4,5
sajous,6,5
Sakharov,8,6
salade,6,5
salades,7,6
salaire,7,6
salaires,8,6
salami,6,5
salarial,8,6
salarie,7,6
salaries,8,6
salaud,6,5
sale,4,5
sale,4,5
saler,5,5
sales,5,5
salete,6,5
saliere,7,6
saligaud,8,6
salin,5,5
salinas,7,6
saline,6,5
salir,5,5
salisson,8,6
salive,6,5
salle,5,5
salles,6,5
Salomon,7,6
salon,5,5
salons,6,5
salopard,8,6
salope,6,5
salubre,7,6
salue,5,5
salue,5,5
saluer,6,5
salut,5,5
Salvador,8,6
Sam,3,5
Samuel,6,5
sanction,8,6
Sand,4,5
sandwich,8,6
sang,4,5
sanglant,8,6
sangle,6,5
sanglier,8,6
sanglot,7,6
sanglots,8,6
sangsue,7,6
sanguine,8,6
sans,4,5
sante,5,5
Santiago,8,6
Saone,5,5
saoudien,8,6
saoudite,8,6
saoul,5,5
saper,5,5
sapes,5,5
sapeurs,7,6
sapin,5,5
sapins,6,5
sarcasme,8,6
sardines,8,6
SARL,4,5
Sarraute,8,6
Sarre,5,5
Sarthe,6,5
Sartre,6,5
sas,3,5
Satan,5,5
satin,5,5
satire,6,5
saturer,7,6
satyre,6,5
sauce,5,5
saucisse,8,6
sauf,4,5
sauge,5,5
saugrenu,8,6
saule,5,5
saumon,6,5
saumurer,8,6
saura,5,5
saurait,7,6
sauront,7,6
saut,4,5
saute,5,5
saute,5,5
sauter,6,5
sauterie,8,6
sauvage,7,6
sauvages,8,6
sauve,5,5
sauve,5,5
sauver,6,5
sauves,6,5
sauveur,7,6
savaient,8,6
savais,6,5
savait,6,5
savant,6,5
savantes,8,6
savants,7,6
Savary,6,5
savate,6,5
savates,7,6
savent,6,5
saveur,6,5
savez,5,5
Savoie,6,5
savon,5,5
savonner,8,6
savons,6,5
savourer,8,6
saxe,4,5
saxon,5,5
saxonne,7,6
saxons,6,5
scabreux,8,6
scandale,8,6
scanner,7,6
scarabee,8,6
sceau,5,5
sceaux,6,5
scelerat,8,6
scelle,6,5
sceller,7,6
scenario,8,6
scene,5,5
scenes,6,5
schema,6,5
schemas,7,6
schlass,7,6
Schmidt,7,6
Schmitt,7,6
Schumann,8,6
sciage,6,5
scie,4,5
science,7,6
scier,5,5
scinde,6,5
scinder,7,6
scission,8,6
scolaire,8,6
scoop,5,5
score,5,5
scores,6,5
Scott,5,5
scrupule,8,6
scruter,7,6
scrutin,7,6
scrutins,8,6
sculpter,8,6
seance,6,5
seances,7,6
seau,4,5
sec,3,5
seche,5,5
secher,6,5
seches,6,5
second,6,5
seconde,7,6
secondes,8,6
seconds,7,6
secoue,6,5
secouer,7,6
secourir,8,6
secours,7,6
secousse,8,6
secret,6,5
secrete,7,6
secretes,8,6
secrets,7,6
secs,4,5
secteur,7,6
secteurs,8,6
section,7,6
sections,8,6
seculier,8,6
securite,8,6
sediment,8,6
sedition,8,6
seduire,7,6
seduit,6,5
segment,7,6
Seguin,6,5
Seguin,6,5
seide,5,5
seigle,6,5
seigneur,8,6
sein,4,5
seine,5,5
seing,5,5
seins,5,5
seisme,6,5
seize,5,5
seizieme,8,6
sejour,6,5
sejours,7,6
sel,3,5
Selim,5,5
selle,5,5
seller,6,5
selliers,8,6
selon,5,5
semaine,7,6
semaines,8,6
semblait,8,6
semblant,8,6
semble,6,5
semble,6,5
semblee,7,6
semblent,8,6
sembler,7,6
seme,4,5
semelle,7,6
semence,7,6
semences,8,6
semer,5,5
semestre,8,6
semi,4,5
semis,5,5
semoule,7,6
sen,3,5
senat,5,5
senateur,8,6
Senna,5,5
senne,5,5
sens,4,5
sense,5,5
sensible,8,6
sent,4,5
sentait,7,6
sentant,7,6
sente,5,5
sentence,8,6
sentent,7,6
senteur,7,6
senti,5,5
sentier,7,6
sentir,6,5
seoir,5,5
Seoul,5,5
separant,8,6
separe,6,5
separe,6,5
separee,7,6
separees,8,6
separent,8,6
separer,7,6
separes,7,6
sept,4,5
septieme,8,6
sepulcre,8,6
sequence,8,6
sera,4,5
serai,5,5
seraient,8,6
serail,6,5
serais,6,5
serait,6,5
serbe,5,5
serbes,6,5
Serbie,6,5
serein,6,5
sereine,7,6
serenite,8,6
serf,4,5
serge,5,5
sergent,7,6
serie,5,5
series,6,5
serieuse,8,6
serieux,7,6
seringue,8,6
serions,7,6
serment,7,6
sermon,6,5
serons,6,5
seront,6,5
serpent,7,6
serra,5,5
serre,5,5
serre,5,5
serree,6,5
serrer,6,5
serres,6,5
serres,6,5
serrure,7,6
sert,4,5
servage,7,6
servait,7,6
servant,7,6
servante,8,6
serve,5,5
servent,7,6
serveur,7,6
serveuse,8,6
servi,5,5
service,7,6
services,8,6
servie,6,5
servile,7,6
servir,6,5
servira,7,6
servis,6,5
ses,3,5
sets,4,5
seuil,5,5
seuils,6,5
seul,4,5
seule,5,5
seules,6,5
seuls,5,5
seve,4,5
severe,6,5
severes,7,6
severite,8,6
Seville,7,6
sevir,5,5
sevres,6,5
sexuel,6,5
sexuelle,8,6
sexuels,7,6
Seydoux,7,6
shah,4,5
Shamir,6,5
Shanghai,8,6
Shell,5,5
Shelley,7,6
Shetland,8,6
Shimon,6,5
Shoah,5,5
shoot,5,5
shopping,8,6
short,5,5
show,4,5
si,2,5
Siberie,7,6
sic,3,5
sicav,5,5
Sicile,6,5
sida,4,5
sidere,6,5
siecle,6,5
siecles,7,6
siege,5,5
siegent,7,6
sieger,6,5
sieges,6,5
siemens,7,6
sien,4,5
sienne,6,5
siennes,7,6
siens,5,5
siffler,7,6
sifflet,7,6
sifflets,8,6
sigle,5,5
signal,6,5
signale,7,6
signale,7,6
signaler,8,6
signales,8,6
signant,7,6
signaux,7,6
signe,5,5
signe,5,5
signee,6,5
signees,7,6
signer,6,5
signes,6,5
signes,6,5
signifie,8,6
signifie,8,6
Sihanouk,8,6
silence,7,6
silences,8,6
silene,6,5
silicium,8,6
sillage,7,6
sillon,6,5
Silvio,6,5
Simenon,7,6
Simon,5,5
Simone,6,5
simple,6,5
simples,7,6
simplet,7,6
simuler,7,6
sincere,7,6
sine,4,5
singe,5,5
singes,6,5
sinistre,8,6
sinon,5,5
sinuer,6,5
sinueux,7,6
sionisme,8,6
sioux,5,5
sir,3,5
sirene,6,5
sirenes,7,6
sirop,5,5
site,4,5
sites,5,5
sitot,5,5
situant,7,6
situe,5,5
situe,5,5
situee,6,5
situees,7,6
situent,7,6
situer,6,5
situes,6,5
six,3,5
sixieme,7,6
ski,3,5
skieur,6,5
skieuse,7,6
skipper,7,6
slip,4,5
slogan,6,5
slogans,7,6
slovenes,8,6
Slovenie,8,6
SMIC,4,5
Smith,5,5
snack,5,5
SNCF,4,5
SNECMA,6,5
snob,4,5
snober,6,5
sobre,5,5
sobriete,8,6
Sochaux,7,6
social,6,5
sociale,7,6
sociales,8,6
sociaux,7,6
societe,7,6
societes,8,6
socle,5,5
sodium,6,5
soeur,5,5
soeurs,6,5
Soffite,7,6
Soffites,8,6
Sofia,5,5
Sofres,6,5
software,8,6
soi,3,5
soie,4,5
soient,6,5
soif,4,5
soigne,6,5
soigner,7,6
soi-meme,8,6
soin,4,5
soins,5,5
soir,4,5
soiree,6,5
soirees,7,6
soirs,5,5
Soisson,7,6
soit,4,5
soixante,8,6
sol,3,5
solaire,7,6
soldat,6,5
soldats,7,6
solde,5,5
soldee,6,5
solder,6,5
soldes,6,5
soleil,6,5
solennel,8,6
solide,6,5
solides,7,6
solidite,8,6
soliste,7,6
solistes,8,6
solitude,8,6
solive,6,5
solo,4,5
sols,4,5
solution,8,6
somalie,7,6
somalien,8,6
sombre,6,5
sombrer,7,6
sombres,7,6
sommaire,8,6
somme,5,5
sommeil,7,6
sommes,6,5
sommet,6,5
sommets,7,6
somnoler,8,6
son,3,5
sonate,6,5
sondage,7,6
sondages,8,6
sonde,5,5
sonder,6,5
songe,5,5
songe,5,5
songent,7,6
songer,6,5
songeur,7,6
sonne,5,5
sonne,5,5
sonner,6,5
sonnerie,8,6
sonnette,8,6
sonore,6,5
sonores,7,6
sonorite,8,6
sons,4,5
sont,4,5
Sony,4,5
Sophie,6,5
Sorbonne,8,6
sorcier,7,6
sordide,7,6
sorgho,6,5
sort,4,5
sortait,7,6
sortant,7,6
sortants,8,6
sorte,5,5
sortent,7,6
sortes,6,5
sorti,5,5
sortie,6,5
sorties,7,6
sortir,6,5
sortira,7,6
sortis,6,5
SOS,3,5
sot,3,5
sottise,7,6
sou,3,5
souche,6,5
souci,5,5
soucie,6,5
soucier,7,6
soucieux,8,6
soucis,6,5
soudain,7,6
soudaine,8,6
soudan,6,5
soude,5,5
souder,6,5
soudoye,7,6
soudoyer,8,6
soudure,7,6
souffert,8,6
souffle,7,6
souffle,7,6
souffler,8,6
soufflet,8,6
souffre,7,6
souffrir,8,6
soufre,6,5
souhait,7,6
souhaite,8,6
souhaite,8,6
souhaits,8,6
souiller,8,6
souillon,8,6
soul,4,5
soulage,7,6
soulager,8,6
soulard,7,6
soulerie,8,6
souleve,7,6
souleve,7,6
soulevee,8,6
soulever,8,6
soulier,7,6
souliers,8,6
souligne,8,6
souligne,8,6
soumet,6,5
soumis,6,5
soumise,7,6
soumises,8,6
soupape,7,6
soupapes,8,6
soupcon,7,6
soupcons,8,6
soupe,5,5
souper,6,5
soupeser,8,6
soupir,6,5
soupire,7,6
soupirer,8,6
souple,6,5
souples,7,6
source,6,5
sources,7,6
sourcil,7,6
sourd,5,5
sourde,6,5
sourdine,8,6
sourdre,7,6
sourds,6,5
souriant,8,6
sourire,7,6
sourires,8,6
souris,6,5
sourit,6,5
sournois,8,6
sous,4,5
souscrit,8,6
Sousse,6,5
sous-sol,8,6
soute,5,5
soutenir,8,6
soutenu,7,6
soutenue,8,6
soutenus,8,6
soutien,7,6
soutiens,8,6
soutient,8,6
soutirer,8,6
souvenir,8,6
souvent,7,6
souviens,8,6
souvient,8,6
soviet,6,5
Soweto,6,5
soyons,6,5
spacieux,8,6
spasme,6,5
spatial,7,6
spatiale,8,6
speaker,7,6
special,7,6
speciale,8,6
speciaux,8,6
specieux,8,6
specifie,8,6
specimen,8,6
spectre,7,6
speech,6,5
speed,5,5
sperme,6,5
sphere,6,5
spheres,7,6
sphinx,6,5
spirale,7,6
spirite,7,6
sponsor,7,6
spontane,8,6
spore,5,5
sport,5,5
sportif,7,6
sportifs,8,6
sportive,8,6
sports,6,5
spot,4,5
spoutnik,8,6
squame,6,5
square,6,5
stable,6,5
stables,7,6
stade,5,5
stades,6,5
stadium,7,6
stage,5,5
stages,6,5
Staline,7,6
stalle,6,5
stand,5,5
standard,8,6
standing,8,6
stands,6,5
star,4,5
stars,5,5
Start,5,5
Stasi,5,5
station,7,6
stations,8,6
statu,5,5
statue,6,5
statuer,7,6
stature,7,6
statut,6,5
statuts,7,6
steeple,7,6
Stefan,6,5
Stein,5,5
Stendhal,8,6
Stephan,7,6
Stephane,8,6
Stephen,7,6
sterile,7,6
sterling,8,6
Stern,5,5
Steve,5,5
Stewart,7,6
stick,5,5
stimuler,8,6
stipule,7,6
stipule,7,6
stock,5,5
stockage,8,6
stocker,7,6
stocks,6,5
stoppe,6,5
stopper,7,6
stores,6,5
strate,6,5
Strauss,7,6
stress,6,5
strict,6,5
stricte,7,6
strictes,8,6
strident,8,6
studio,6,5
studios,7,6
stupeur,7,6
stupide,7,6
stupres,7,6
style,5,5
styles,6,5
stylo,5,5
su,2,5
suant,5,5
suave,5,5
suavite,7,6
subi,4,5
subie,5,5
subir,5,5
subit,5,5
sublime,7,6
suborner,8,6
subside,7,6
subsiste,8,6
subtil,6,5
subtile,7,6
suc,3,5
succede,7,6
succede,7,6
succeder,8,6
succes,6,5
succinct,8,6
succombe,8,6
sucer,5,5
sucre,5,5
sucre,5,5
sucrerie,8,6
sucrier,7,6
sud,3,5
Suede,5,5
suedois,7,6
Suedois,7,6
suedoise,8,6
suer,4,5
sueur,5,5
